img_path,xmin,ymin,xmax,ymax,score,img_name,tile_index,tile_xmin,tile_ymin,tile_xmax,tile_ymax,x,y,Xmin,Ymin,Xmax,Ymax,X_d,Y_d,lon_d,lat_d,is_musacea_d,is_banana,ground_index,name,lat_g,lon_g,diameter,height,year,plot_id,tree_id,is_musacea_g,site,X_g,Y_g,updated diameter,group,updated height,AGB,carbon,id
Carlos Vera Arteaga RGB_10_7600_7600_11600_11600.png,3312.94287109375,1208.62646484375,3538.09814453125,1441.100830078125,0.229407399892807,Carlos Vera Arteaga RGB,10,7600,7600,11600,11600,3425.0205078125,1324.3636474609375,10912.94287109375,8808.62646484375,11138.09814453125,9041.100830078123,11026.0205078125,8925.363647460938,-79.59288993440464,-1.2016850025537125,0.01,False,428,Cacao,-1.2014646,-79.59308509,0.0,0.0,2017.0,P10,288.0,0.0,Carlos Vera Arteaga RGB,8923.888233571897,6468.966417848643,7.957728545960001,cacao,0.0,7.3388733454825275,2.862160604738186,428
Carlos Vera Arteaga RGB_10_7600_7600_11600_11600.png,2471.21142578125,1229.793701171875,2696.73388671875,1444.4522705078125,0.2218477427959442,Carlos Vera Arteaga RGB,10,7600,7600,11600,11600,2583.47265625,1336.6229858398438,10071.21142578125,8829.793701171875,10296.73388671875,9044.452270507812,10184.47265625,8937.622985839844,-79.59296809834224,-1.201686102982373,0.01,False,141,Guanabana,-1.20147359,-79.59317074,4.48815889992,0.0,2017.0,P10,444.0,0.0,Carlos Vera Arteaga RGB,8001.742091853817,6569.119618083267,4.48815889992,fruit,0.0,4.0875220870360085,1.5941336139440432,141
Carlos Vera Arteaga RGB_10_7600_7600_11600_11600.png,1386.8524169921875,2563.32763671875,1626.84814453125,2777.507080078125,0.21721386909484866,Carlos Vera Arteaga RGB,10,7600,7600,11600,11600,1506.3502807617188,2669.917358398437,8986.852416992188,10163.32763671875,9226.84814453125,10377.507080078123,9107.35028076172,10270.917358398438,-79.59306814271406,-1.20180578279671,0.01,False,104,Cacao,-1.20161271,-79.59329479,0.0,0.0,2017.0,P10,529.0,0.0,Carlos Vera Arteaga RGB,6666.1644050643445,8118.987606589026,7.957728545960001,cacao,0.0,7.3388733454825275,2.862160604738186,104
Carlos Vera Arteaga RGB_10_7600_7600_11600_11600.png,2807.714111328125,2382.010498046875,2984.234619140625,2551.403076171875,0.2171602547168732,Carlos Vera Arteaga RGB,10,7600,7600,11600,11600,2895.474365234375,2466.206787109375,10407.714111328123,9982.010498046877,10584.234619140623,10151.403076171877,10496.474365234377,10067.206787109377,-79.59293911926271,-1.2017874972298823,0.01,False,443,Cacao,-1.20155424,-79.59315851,0.0,0.0,2017.0,P10,440.0,0.0,Carlos Vera Arteaga RGB,8133.415732509235,7467.601887154156,7.957728545960001,cacao,0.0,7.3388733454825275,2.862160604738186,443
Carlos Vera Arteaga RGB_10_7600_7600_11600_11600.png,1693.6083984375,481.4974670410156,1931.384033203125,727.0736083984375,0.2146391868591309,Carlos Vera Arteaga RGB,10,7600,7600,11600,11600,1811.9962158203125,603.7855377197267,9293.6083984375,8081.497467041016,9531.384033203123,8327.073608398438,9412.996215820312,8204.785537719727,-79.59303975396617,-1.201620321672908,0.01,False,289,Cacao,-1.20142662,-79.59317885,0.0,0.0,2017.0,P10,440.0,0.0,Carlos Vera Arteaga RGB,7914.426210879784,6045.849783262746,7.957728545960001,cacao,0.0,7.3388733454825275,2.862160604738186,289
Carlos Vera Arteaga RGB_10_7600_7600_11600_11600.png,2712.90869140625,1258.2147216796875,2941.941650390625,1482.14453125,0.210495799779892,Carlos Vera Arteaga RGB,10,7600,7600,11600,11600,2826.925170898437,1369.6796264648438,10312.90869140625,8858.214721679688,10541.941650390623,9082.14453125,10427.925170898438,8970.679626464844,-79.59294548619117,-1.2016890702285374,0.01,False,388,Fernan Sanchez,-1.20148886,-79.59315777,4.45632798574,0.0,2017.0,P10,440.0,0.0,Carlos Vera Arteaga RGB,8141.382902804499,6739.235231830339,4.45632798574,timber,0.0,5.024076245309248,1.9593897356706067,388
Carlos Vera Arteaga RGB_10_7600_7600_11600_11600.png,1766.519775390625,61.94659805297852,2036.1788330078125,317.6810607910156,0.2073802351951599,Carlos Vera Arteaga RGB,10,7600,7600,11600,11600,1900.8493041992188,189.3138294219971,9366.519775390623,7661.9465980529785,9636.178833007812,7917.681060791016,9501.84930419922,7790.313829421997,-79.59303150118858,-1.2015831176629626,0.01,False,237,Cacao,-1.20140074,-79.59314933,0.0,0.0,2017.0,P10,440.0,0.0,Carlos Vera Arteaga RGB,8232.251711184015,5757.5333403185605,7.957728545960001,cacao,0.0,7.3388733454825275,2.862160604738186,237
Carlos Vera Arteaga RGB_10_7600_7600_11600_11600.png,1712.9713134765625,694.175537109375,1953.7471923828125,948.0711059570312,0.20431780815124512,Carlos Vera Arteaga RGB,10,7600,7600,11600,11600,1832.8592529296875,820.6233215332031,9312.971313476562,8294.175537109375,9553.747192382812,8548.071105957031,9433.859252929688,8421.623321533203,-79.59303781618316,-1.201639785570935,0.01,False,255,Guaba,-1.20147853,-79.59322365,0.0,0.0,2017.0,P10,527.0,0.0,Carlos Vera Arteaga RGB,7432.089408245493,6624.153745909197,7.957728545960001,fruit,0.0,18.53887080351884,7.230159613372345,255
Carlos Vera Arteaga RGB_10_7600_7600_11600_11600.png,2263.42041015625,739.5123901367188,2427.833740234375,913.8099975585938,0.20050838589668274,Carlos Vera Arteaga RGB,10,7600,7600,11600,11600,2345.1270751953125,826.1611938476562,9863.42041015625,8339.512390136719,10027.833740234377,8513.809997558594,9946.127075195312,8427.161193847656,-79.59299023615543,-1.2016402826641084,0.01,False,497,Fernan Sanchez,-1.20144823,-79.59316968,4.519989814110001,0.0,2017.0,P10,440.0,0.0,Carlos Vera Arteaga RGB,8013.154525157275,6286.596241225499,4.519989814110001,timber,0.0,5.004498652482532,1.9517544744681885,497
Carlos Vera Arteaga RGB_12_11297_0_15297_4000.png,926.977294921875,2826.65283203125,1280.5889892578125,3199.290283203125,0.5484401583671571,Carlos Vera Arteaga RGB,12,11297,0,15297,4000,1103.2831420898438,3012.4715576171875,12223.977294921875,2826.65283203125,12577.588989257812,3199.290283203125,12401.283142089844,3013.4715576171875,-79.59276219842083,-1.2011543364365729,0.01,False,294,Cacao,-1.20119127,-79.59293204,0.0,0.0,2017.0,P10,445.0,0.0,Carlos Vera Arteaga RGB,10571.692868640659,3423.9303533139127,7.957728545960001,cacao,0.0,7.3388733454825275,2.862160604738186,294
Carlos Vera Arteaga RGB_12_11297_0_15297_4000.png,3469.571533203125,3554.03515625,3802.380859375,3858.28076171875,0.33003950119018555,Carlos Vera Arteaga RGB,12,11297,0,15297,4000,3635.476196289063,3705.657958984375,14766.571533203125,3554.03515625,15099.380859375,3858.28076171875,14933.476196289062,3706.657958984375,-79.59252700540176,-1.2012165585696015,0.01,False,70,Cacao,-1.20115,-79.5927807,0.0,0.0,2017.0,P10,293.0,0.0,Carlos Vera Arteaga RGB,12201.086879992285,2964.1614352161914,7.957728545960001,cacao,0.0,7.3388733454825275,2.862160604738186,70
Carlos Vera Arteaga RGB_12_11297_0_15297_4000.png,1015.2952270507812,3798.49658203125,1339.0869140625,3990.674560546875,0.32455939054489136,Carlos Vera Arteaga RGB,12,11297,0,15297,4000,1176.6910705566404,3894.085571289063,12312.29522705078,3798.49658203125,12636.0869140625,3990.674560546875,12474.69107055664,3895.085571289063,-79.59275538020755,-1.2012334723000733,0.01,False,54,Cedro,-1.20121107,-79.59294347,5.09294626942,0.0,2017.0,P10,535.0,0.0,Carlos Vera Arteaga RGB,10448.632385276229,3644.5124850881043,5.09294626942,timber,0.0,5.098218687898331,1.9883052882803487,54
Carlos Vera Arteaga RGB_12_11297_0_15297_4000.png,1378.9508056640625,3476.632568359375,1642.52099609375,3690.251953125,0.2623481750488281,Carlos Vera Arteaga RGB,12,11297,0,15297,4000,1510.2359008789062,3582.9422607421875,12675.950805664062,3476.632568359375,12939.52099609375,3690.251953125,12808.235900878906,3583.9422607421875,-79.592724400178,-1.201205543303743,0.01,False,432,Cacao,-1.20119133,-79.59289749,3.1349814749799996,98.0,2017.0,P10,292.0,0.0,Carlos Vera Arteaga RGB,10943.673594746426,3424.598784014669,3.1349814749799996,cacao,98.0,1.1604119497381158,0.4525606603978652,432
Carlos Vera Arteaga RGB_12_11297_0_15297_4000.png,8.15317440032959,1258.9061279296875,112.42472076416016,1531.80859375,0.2598720490932465,Carlos Vera Arteaga RGB,12,11297,0,15297,4000,59.788947582244866,1394.8573608398438,11305.15317440033,1258.9061279296875,11409.42472076416,1531.80859375,11357.788947582243,1395.8573608398438,-79.5928591193683,-1.2010091353686594,0.01,False,159,Cacao,-1.20112652,-79.59291961,5.98895076465,130.0,2017.0,P10,534.0,0.0,Carlos Vera Arteaga RGB,10705.519798465826,2702.582220366596,5.98895076465,cacao,130.0,4.180434324171527,1.6303693864268956,159
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,2255.348388671875,1591.8756103515625,2462.574462890625,1807.58642578125,0.5428141951560974,Carlos Vera Arteaga RGB,4,3800,0,7800,4000,2358.46142578125,1699.2310180664062,6055.348388671875,1591.8756103515625,6262.574462890625,1807.58642578125,6159.46142578125,1700.2310180664062,-79.59334194603981,-1.2010364567040939,0.01,False,421,Cacao,-1.20115663,-79.59322277,0.0,0.0,2017.0,P10,278.0,0.0,Carlos Vera Arteaga RGB,7441.563881173779,3038.0230278266954,7.957728545960001,cacao,0.0,7.3388733454825275,2.862160604738186,421
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,657.1167602539062,1142.935791015625,1007.9243774414062,1473.81103515625,0.4829545617103577,Carlos Vera Arteaga RGB,4,3800,0,7800,4000,832.0205688476562,1307.8734130859375,4457.116760253906,1142.935791015625,4807.924377441406,1473.81103515625,4633.020568847656,1308.8734130859375,-79.59348372363178,-1.2010013274734699,0.01,False,458,Guaba,-1.20116251,-79.5933132,6.0478736949300025,0.0,2017.0,P10,520.0,0.0,Carlos Vera Arteaga RGB,6467.954125269351,3103.5292366567114,6.0478736949300025,fruit,0.0,8.983201916971357,3.5034487476188283,458
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,1776.23779296875,1332.3154296875,2010.677734375,1580.683349609375,0.4275237917900085,Carlos Vera Arteaga RGB,4,3800,0,7800,4000,1892.957763671875,1455.9993896484375,5576.23779296875,1332.3154296875,5810.677734375,1580.683349609375,5693.957763671875,1456.9993896484375,-79.59338518255827,-1.2010146236290216,0.01,False,472,Pachaco,-1.20116323,-79.59322964,8.59434682964,0.0,2017.0,P10,278.0,0.0,Carlos Vera Arteaga RGB,7367.598393725376,3111.5504050831105,8.59434682964,timber,0.0,16.22775963082791,6.328826256022888,472
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,1079.8759765625,3501.18701171875,1346.46875,3789.815185546875,0.4173627495765686,Carlos Vera Arteaga RGB,4,3800,0,7800,4000,1212.67236328125,3645.001098632813,4879.8759765625,3501.18701171875,5146.46875,3789.815185546875,5013.67236328125,3646.001098632813,-79.59344836825292,-1.2012111138591657,0.01,False,316,Cacao,-1.20127052,-79.59329419,0.0,0.0,2017.0,P10,279.0,0.0,Carlos Vera Arteaga RGB,6672.624273032587,4306.815905995055,7.957728545960001,cacao,0.0,7.3388733454825275,2.862160604738186,316
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,1964.422607421875,2255.673828125,2197.438232421875,2501.894287109375,0.4088044762611389,Carlos Vera Arteaga RGB,4,3800,0,7800,4000,2080.430419921875,2378.2840576171875,5764.422607421875,2255.673828125,5997.438232421875,2501.894287109375,5881.430419921875,2379.2840576171875,-79.59336776988116,-1.2010974101914642,0.01,False,113,Cacao,-1.20118338,-79.59322643,0.0,0.0,2017.0,P10,279.0,0.0,Carlos Vera Arteaga RGB,7402.1586869806115,3336.031715955357,7.957728545960001,cacao,0.0,7.3388733454825275,2.862160604738186,113
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,2198.184326171875,3257.855224609375,2444.54150390625,3527.04931640625,0.344379723072052,Carlos Vera Arteaga RGB,4,3800,0,7800,4000,2320.8629150390625,3391.9522705078125,5998.184326171875,3257.855224609375,6244.54150390625,3527.04931640625,6121.8629150390625,3392.9522705078125,-79.59334543823296,-1.2011883995678645,0.01,False,98,Guaba,-1.2012017,-79.59320559,4.77463712758,0.0,2017.0,P10,523.0,0.0,Carlos Vera Arteaga RGB,7626.531431840434,3540.125890403808,4.77463712758,fruit,0.0,4.81285279791103,1.8770125911853013,98
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,2660.972900390625,1937.4957275390625,2818.70068359375,2102.607421875,0.3441106379032135,Carlos Vera Arteaga RGB,4,3800,0,7800,4000,2739.3367919921875,2019.5515747070312,6460.972900390625,1937.4957275390625,6618.70068359375,2102.607421875,6540.3367919921875,2020.5515747070312,-79.59330656989536,-1.2010652094728271,0.01,False,165,Cacao,-1.20117944,-79.59322029,0.0,0.0,2017.0,P10,278.0,0.0,Carlos Vera Arteaga RGB,7468.26466837804,3292.138099834269,7.957728545960001,cacao,0.0,7.3388733454825275,2.862160604738186,165
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,129.21428680419922,1705.979248046875,371.4035339355469,1945.400390625,0.31584662199020386,Carlos Vera Arteaga RGB,4,3800,0,7800,4000,249.80891036987305,1825.1898193359373,3929.214286804199,1705.979248046875,4171.403533935547,1945.400390625,4050.808910369873,1826.1898193359373,-79.59353780012387,-1.2010477630789351,0.01,False,43,Mandarina,-1.20117121,-79.59333122,0.0,0.0,2017.0,P10,521.0,0.0,Carlos Vera Arteaga RGB,6273.942759569561,3200.451688496512,7.957728545960001,citrus,0.0,18.53887080351884,7.230159613372345,43
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,8.37802791595459,2019.71044921875,107.8365707397461,2262.4580078125,0.311899334192276,Carlos Vera Arteaga RGB,4,3800,0,7800,4000,57.60729932785034,2140.584228515625,3808.3780279159546,2019.71044921875,3907.836570739746,2262.4580078125,3858.60729932785,2141.584228515625,-79.59355565203177,-1.2010760736644372,0.01,False,402,Guaba,-1.20118249,-79.59333361,0.0,0.0,2017.0,P10,520.0,0.0,Carlos Vera Arteaga RGB,6248.210952399886,3326.116660538121,7.957728545960001,fruit,0.0,18.53887080351884,7.230159613372345,402
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,1183.919921875,1143.7808837890625,1371.476806640625,1338.9835205078125,0.3035503923892975,Carlos Vera Arteaga RGB,4,3800,0,7800,4000,1277.1983642578125,1240.8822021484375,4983.919921875,1143.7808837890625,5171.476806640625,1338.9835205078125,5078.198364257813,1241.8822021484375,-79.59344237500333,-1.2009953141759926,0.01,False,97,Guaba,-1.20115875,-79.59329689,7.63941940413,0.0,2017.0,P10,521.0,0.0,Carlos Vera Arteaga RGB,6643.554867405002,3061.6409126428416,7.63941940413,fruit,0.0,16.64482881980924,6.491483239725604,97
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,1383.2633056640625,597.8079223632812,1644.4600830078125,827.7733764648438,0.29216617345809937,Carlos Vera Arteaga RGB,4,3800,0,7800,4000,1513.3616943359375,712.2906494140625,5183.263305664063,597.8079223632812,5444.460083007813,827.7733764648438,5314.361694335938,713.2906494140625,-79.59342043988012,-1.2009478664853752,0.01,False,112,Naranja,-1.20114201,-79.5932826,0.0,0.0,2017.0,P10,278.0,0.0,Carlos Vera Arteaga RGB,6797.407387824615,2875.148746688883,7.957728545960001,citrus,0.0,18.53887080351884,7.230159613372345,112
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,885.8185424804688,3346.251953125,1077.74169921875,3543.639892578125,0.27603113651275635,Carlos Vera Arteaga RGB,4,3800,0,7800,4000,981.2801208496094,3444.4459228515625,4685.818542480469,3346.251953125,4877.74169921875,3543.639892578125,4782.2801208496085,3445.4459228515625,-79.59346986023198,-1.2011931115284755,0.01,False,489,Cacao,-1.2012377,-79.59329795,0.0,0.0,2017.0,P10,431.0,0.0,Carlos Vera Arteaga RGB,6632.142434254546,3941.1843118127777,7.957728545960001,cacao,0.0,7.3388733454825275,2.862160604738186,489
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,1651.2652587890625,3496.242431640625,1836.4249267578125,3685.4365234375,0.26781001687049866,Carlos Vera Arteaga RGB,4,3800,0,7800,4000,1743.3450927734375,3590.3394775390625,5451.265258789063,3496.242431640625,5636.4249267578125,3685.4365234375,5544.3450927734375,3591.3394775390625,-79.59339907875616,-1.2012062072962948,0.01,False,252,Guaba,-1.20125211,-79.59327978,5.411255411259999,0.0,2017.0,P10,521.0,0.0,Carlos Vera Arteaga RGB,6827.768766831646,4101.719085491757,5.411255411259999,fruit,0.0,6.6974087843349634,2.611989425890636,252
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,2874.3759765625,1044.6236572265623,3038.634765625,1210.44970703125,0.26296675205230713,Carlos Vera Arteaga RGB,4,3800,0,7800,4000,2956.00537109375,1127.0366821289062,6674.3759765625,1044.6236572265623,6838.634765625,1210.44970703125,6757.00537109375,1128.0366821289062,-79.59328644546719,-1.2009850951193617,0.01,False,315,Cacao,-1.20114984,-79.59321669,0.0,0.0,2017.0,P10,278.0,0.0,Carlos Vera Arteaga RGB,7507.0238757284815,2962.3789533442077,7.957728545960001,cacao,0.0,7.3388733454825275,2.862160604738186,315
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,2050.9267578125,1814.5550537109373,2206.0810546875,1963.399658203125,0.2392847537994385,Carlos Vera Arteaga RGB,4,3800,0,7800,4000,2128.00390625,1888.4773559570312,5850.9267578125,1814.5550537109373,6006.0810546875,1963.399658203125,5929.00390625,1889.4773559570312,-79.59336335120074,-1.2010534439254077,0.01,False,60,Guaba,-1.20117732,-79.59323551,7.002801120449999,0.0,2017.0,P10,279.0,0.0,Carlos Vera Arteaga RGB,7304.399352890707,3268.5202150181226,7.002801120449999,fruit,0.0,13.228711109038427,5.159197332524986,60
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,6.747067928314209,3299.588134765625,118.09046173095705,3532.442626953125,0.22866830229759216,Carlos Vera Arteaga RGB,4,3800,0,7800,4000,61.91876482963563,3415.515380859375,3806.747067928314,3299.588134765625,3918.090461730957,3532.442626953125,3862.918764829636,3416.515380859375,-79.59355525157787,-1.2011905146511723,0.01,False,177,Cacao,-1.20124552,-79.59335102,0.0,0.0,2017.0,P10,432.0,0.0,Carlos Vera Arteaga RGB,6060.767119065624,4028.303113351723,7.957728545960001,cacao,0.0,7.3388733454825275,2.862160604738186,177
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,3279.796630859375,3484.714111328125,3473.2822265625,3682.445556640625,0.2098211646080017,Carlos Vera Arteaga RGB,4,3800,0,7800,4000,3376.039428710937,3583.079833984375,7079.796630859375,3484.714111328125,7273.2822265625,3682.445556640625,7177.0394287109375,3584.079833984375,-79.59324743221819,-1.2012055556526589,0.01,False,405,Cacao,-1.20121354,-79.59319949,0.0,0.0,2017.0,P10,524.0,0.0,Carlos Vera Arteaga RGB,7692.20675534271,3672.029548999833,7.957728545960001,cacao,0.0,7.3388733454825275,2.862160604738186,405
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,1019.4544677734376,2537.6865234375,1183.1199951171875,2697.304443359375,0.40212327241897583,Carlos Vera Arteaga RGB,13,11297,3800,15297,7800,1100.7872314453123,2616.995483398437,12316.454467773438,6337.6865234375,12480.119995117188,6497.304443359375,12398.787231445312,6417.9954833984375,-79.59276243024391,-1.2014599349598454,0.01,False,502,Guaba,-1.2012709,-79.59296466,7.63941940413,0.0,2017.0,P10,446.0,0.0,Carlos Vera Arteaga RGB,10220.491384063349,4311.049300442252,7.63941940413,fruit,0.0,16.64482881980924,6.491483239725604,502
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,7.4068331718444815,2940.480224609375,126.54441833496094,3182.1337890625,0.3779794871807097,Carlos Vera Arteaga RGB,13,11297,3800,15297,7800,66.47562575340271,3060.807006835937,11304.406833171843,6740.480224609375,11423.544418334961,6982.1337890625,11364.475625753403,6861.8070068359375,-79.59285849830191,-1.201499772584468,0.01,False,361,Guaba,-1.20127602,-79.59299425,8.435192258719999,0.0,2017.0,P10,535.0,0.0,Carlos Vera Arteaga RGB,9901.912232519107,4368.088720377874,8.435192258719999,fruit,0.0,21.62174604896645,8.432480959096914,361
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,22.257768630981445,3375.23046875,277.61813354492193,3609.249267578125,0.3507836163043976,Carlos Vera Arteaga RGB,13,11297,3800,15297,7800,149.4379510879517,3491.7398681640625,11319.25776863098,7175.23046875,11574.618133544922,7409.249267578125,11447.437951087952,7292.7398681640625,-79.59285079266519,-1.2015384541883931,0.01,False,188,Fernan Sanchez,-1.20132726,-79.59300941,5.411255411259999,0.0,2017.0,P10,447.0,0.0,Carlos Vera Arteaga RGB,9738.692903874498,4938.928540179828,5.411255411259999,timber,0.0,5.360221884902064,2.090486535111805,188
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,1336.8782958984375,1818.408203125,1594.5521240234375,2069.243408203125,0.3414316177368164,Carlos Vera Arteaga RGB,13,11297,3800,15297,7800,1465.2152099609375,1943.3258056640625,12633.878295898438,5618.408203125,12891.552124023438,5869.243408203125,12763.215209960938,5744.3258056640625,-79.59272858175184,-1.2013994646964026,0.01,False,295,Cacao,-1.20124986,-79.59293378,0.0,0.0,2017.0,P10,446.0,0.0,Carlos Vera Arteaga RGB,10552.959251731663,4076.6529341527703,7.957728545960001,cacao,0.0,7.3388733454825275,2.862160604738186,295
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,2741.095458984375,2649.55810546875,2998.4130859375,2867.544677734375,0.3075792193412781,Carlos Vera Arteaga RGB,13,11297,3800,15297,7800,2869.254272460937,2758.0513916015625,14038.095458984375,6449.55810546875,14295.4130859375,6667.544677734375,14167.254272460938,6559.0513916015625,-79.59259817298009,-1.2014725964885011,0.01,False,447,Cacao,-1.2013120000000002,-79.59282452,0.0,0.0,2017.0,P10,445.0,0.0,Carlos Vera Arteaga RGB,11729.301195024153,4768.924331549135,7.957728545960001,cacao,0.0,7.3388733454825275,2.862160604738186,447
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,2130.765869140625,2878.251708984375,2402.091064453125,3133.14697265625,0.2999755144119263,Carlos Vera Arteaga RGB,13,11297,3800,15297,7800,2265.928466796875,3005.1993408203125,13427.765869140625,6678.251708984375,13699.091064453125,6933.14697265625,13563.928466796875,6806.1993408203125,-79.5926542105786,-1.2014947811022556,0.01,False,172,Guaba,-1.20128591,-79.59287579999999,4.9337916985,0.0,2017.0,P10,294.0,0.0,Carlos Vera Arteaga RGB,11177.197819036668,4478.268381146116,4.9337916985,fruit,0.0,5.248042436523233,2.046736550244061,172
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,2961.20654296875,1478.30078125,3161.071533203125,1688.4853515625,0.29410460591316223,Carlos Vera Arteaga RGB,13,11297,3800,15297,7800,3060.639038085937,1582.89306640625,14258.20654296875,5278.30078125,14458.071533203125,5488.4853515625,14358.639038085938,5383.89306640625,-79.59258039694174,-1.201367111358533,0.01,False,171,Cacao,-1.20121956,-79.59278834,0.0,0.0,2017.0,P10,293.0,0.0,Carlos Vera Arteaga RGB,12118.83122890376,3739.095429469071,7.957728545960001,cacao,0.0,7.3388733454825275,2.862160604738186,171
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,2247.216064453125,3324.8056640625,2440.002197265625,3528.87548828125,0.2806331515312195,Carlos Vera Arteaga RGB,13,11297,3800,15297,7800,2343.109130859375,3426.340576171875,13544.216064453125,7124.8056640625,13737.002197265625,7328.87548828125,13641.109130859375,7227.340576171875,-79.59264704194928,-1.2015325837855142,0.01,False,229,Cacao,-1.2013165000000001,-79.59289587,0.0,0.0,2017.0,P10,294.0,0.0,Carlos Vera Arteaga RGB,10961.115237969974,4819.056634224638,7.957728545960001,cacao,0.0,7.3388733454825275,2.862160604738186,229
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,1649.136962890625,1898.25146484375,1804.55908203125,2037.63037109375,0.2492256760597229,Carlos Vera Arteaga RGB,13,11297,3800,15297,7800,1726.3480224609375,1967.44091796875,12946.136962890625,5698.25146484375,13101.55908203125,5837.63037109375,13024.348022460938,5768.44091796875,-79.59270432743423,-1.201401629328777,0.01,False,187,Cacao,-1.20123956,-79.59293016,0.0,0.0,2017.0,P10,446.0,0.0,Carlos Vera Arteaga RGB,10591.93378802968,3961.9056635857146,7.957728545960001,cacao,0.0,7.3388733454825275,2.862160604738186,187
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,775.4651489257812,3755.550537109375,1045.6488037109377,3985.408935546875,0.24560195207595825,Carlos Vera Arteaga RGB,13,11297,3800,15297,7800,910.0569763183597,3869.979736328125,12072.46514892578,7555.550537109375,12342.648803710938,7785.408935546875,12208.05697631836,7670.979736328125,-79.59278014549055,-1.2015724059383803,0.01,False,448,Cacao,-1.20131664,-79.59296171,0.0,0.0,2017.0,P10,446.0,0.0,Carlos Vera Arteaga RGB,10252.252401306116,4820.616305863859,7.957728545960001,cacao,0.0,7.3388733454825275,2.862160604738186,448
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,2426.13427734375,917.9497680664062,2657.26611328125,1125.1998291015623,0.24191540479660034,Carlos Vera Arteaga RGB,13,11297,3800,15297,7800,2541.2001953125,1021.0747985839844,13723.13427734375,4717.949768066406,13954.26611328125,4925.199829101562,13839.2001953125,4822.0747985839835,-79.59262864302214,-1.2013166811554452,0.01,False,378,Cacao,-1.20123832,-79.59285512,0.0,0.0,2017.0,P10,293.0,0.0,Carlos Vera Arteaga RGB,11399.847932468892,3948.091429070424,7.957728545960001,cacao,0.0,7.3388733454825275,2.862160604738186,378
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,2774.757568359375,610.2998046875,2968.59814453125,814.2734375,0.2358530759811401,Carlos Vera Arteaga RGB,13,11297,3800,15297,7800,2871.1778564453125,711.78662109375,14071.757568359375,4410.2998046875,14265.59814453125,4614.2734375,14169.177856445312,4512.78662109375,-79.59259799431537,-1.2012889186804656,0.01,False,56,Guaba,-1.20120285,-79.59287338,4.77463712758,0.0,2017.0,P10,538.0,0.0,Carlos Vera Arteaga RGB,11203.252619551204,3552.9374788667274,4.77463712758,fruit,0.0,4.81285279791103,1.8770125911853013,56
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,775.3739624023438,741.2227172851562,1043.7310791015623,1005.32568359375,0.2277497947216034,Carlos Vera Arteaga RGB,13,11297,3800,15297,7800,909.052520751953,872.7742004394531,12072.373962402344,4541.222717285156,12340.731079101562,4805.32568359375,12207.052520751953,4673.774200439453,-79.59278023878554,-1.201303369325427,0.01,False,30,Fernan Sanchez,-1.20121952,-79.59294554,7.512095747389997,0.0,2017.0,P10,446.0,0.0,Carlos Vera Arteaga RGB,10426.345840961749,3738.649809001075,7.512095747389997,timber,0.0,10.850305618926132,4.231619191381192,30
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,2448.46728515625,2170.19580078125,2660.509521484375,2366.492919921875,0.21796667575836184,Carlos Vera Arteaga RGB,13,11297,3800,15297,7800,2553.9884033203125,2267.8443603515625,13745.46728515625,5970.19580078125,13957.509521484375,6166.492919921875,13851.988403320312,6068.8443603515625,-79.59262745523858,-1.2014285942878666,0.01,False,483,Cacao,-1.20126799,-79.59287872,0.0,0.0,2017.0,P10,293.0,0.0,Carlos Vera Arteaga RGB,11145.759795291766,4278.630411380095,7.957728545960001,cacao,0.0,7.3388733454825275,2.862160604738186,483
