name,lat,lon,diameter,height,year,plot_id,site,X,Y,updated diameter,group,AGB,carbon
Caoba,-1.20127707,-79.59286408,5.09294626942,0.0,2017.0,P10,Carlos Vera Arteaga RGB,11303.380571911432,4379.786257667093,5.09294626942,timber,5.098218687898331,1.9883052882803487
Cacao,-1.20146278,-79.59297025,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10160.30694834173,6448.6906865437,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20162888,-79.59293662,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10522.382543624057,8299.129680869715,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Guaba,-1.20173444,-79.59296967,4.45632798574,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10166.551487209395,9475.122096531564,4.45632798574,fruit,4.011434166393143,1.5644593248933258
Musacea,-1.2017892,-79.5930115,14.6422205246,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9716.191030612445,10085.17651753694,14.6422205246,banana,9.11725379239417,3.5557289790337263
Musacea,-1.20130257,-79.59284566,13.3689839572,0.0,2017.0,P10,Carlos Vera Arteaga RGB,11501.698516256716,4663.869306164082,13.3689839572,banana,7.511226378917903,2.929378287777982
Cacao,-1.20114027,-79.59329178,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6698.571408996835,2855.764256319933,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20124157,-79.59333257,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6259.408056755769,3984.298092114255,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Musacea,-1.20135482,-79.59337035,7.002801120449999,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5852.651708447193,5245.961042789733,7.002801120449999,banana,1.8947423962013104,0.7389495345185112
Cacao,-1.20144808,-79.59339739,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5561.526995347222,6284.925164469896,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20161133,-79.59344426,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5056.903648551452,8103.613700434512,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Musacea,-1.20172141,-79.59342191,11.4591291062,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5297.53372749966,9329.961229004624,11.4591291062,banana,5.408965225567181,2.1094964379712007
Cacao,-1.20177078,-79.59347418,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,4734.771569601726,9879.96829191726,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Musacea,-1.20164359,-79.59339827,8.753501400560001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5552.052522571936,8463.006608062373,8.753501400560001,banana,3.047673933526615,1.18859283407538
Cacao,-1.20116601,-79.59309568,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8809.871565240603,3142.521027624898,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20135136,-79.59311242,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8629.641251114594,5207.414872289543,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20157851,-79.5931972,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7716.861917774509,7737.982106252235,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20172322,-79.59321166,3.48937095964,1.3,2017.0,P10,Carlos Vera Arteaga RGB,7561.1791016830175,9350.125555193186,3.48937095964,cacao,1.4345189051879037,0.5594623730232824
Cacao,-1.20180864,-79.59319568,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7733.226916566186,10301.74806509917,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Musacea,-1.20154148,-79.59316098,10.5042016807,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8106.822609702263,7325.448957786805,10.5042016807,banana,4.493911905548441,1.7526256431638922
Musacea,-1.20121588,-79.59304836,15.6608097785,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9319.339813127302,3698.0983463911934,15.6608097785,banana,10.521448448150586,4.1033648947787285
Cacao,-1.20123295,-79.59293263,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10565.340665069709,3888.266881210446,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Musacea,-1.20137472,-79.59297083,8.59434682964,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10154.062409321064,5467.657225735152,8.59434682964,banana,2.930857345313005,1.143034364672072
Cacao,-1.20142427,-79.59297252,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10135.8671147045,6019.669580755006,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20155191,-79.59296628,4.50719450551,1.6,2017.0,P10,Carlos Vera Arteaga RGB,10203.049740839802,7441.644494879177,4.50719450551,cacao,2.3812303472146,0.928679835413694
Cacao,-1.20168598,-79.59304526,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9352.71579724738,8935.252899268924,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Guaba,-1.20175088,-79.59306862,5.79322638146,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9101.211607288147,9658.272108974315,5.79322638146,fruit,8.018813618359895,3.127337311160359
Musacea,-1.20117216,-79.59335955,16.2337662338,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5968.929330498522,3211.035174616978,16.2337662338,banana,11.3583262202115,4.429747225882485
Cacao,-1.20126363,-79.59340169,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5515.231275596665,4230.057780341343,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.2013613,-79.59346603,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,4822.518108470908,5318.151558644635,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20140935,-79.59349187,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,4544.313131307419,5853.453146105989,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Fernan Sanchez,-1.20150608,-79.5934557,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,4933.7355006367325,6931.074843402722,7.957728545960001,timber,12.854614877856129,5.013299802363891
Musacea,-1.20161212,-79.59348295,16.8703845174,0.0,2017.0,P10,Carlos Vera Arteaga RGB,4640.349833969727,8112.414704682996,16.8703845174,banana,12.32813736923837,4.807973574002964
Guaba,-1.20170416,-79.59353007,6.366182836769999,0.0,2017.0,P10,Carlos Vera Arteaga RGB,4133.034875405774,9137.787402080628,6.366182836769999,fruit,10.28586555774016,4.011487567518662
Otra variedad,-1.20177807,-79.59350519,8.2760376878,0.0,2017.0,P10,Carlos Vera Arteaga RGB,4400.90406400368,9961.182622253407,8.2760376878,other,16.081232388436103,6.271680631490081
Musacea,-1.20161319,-79.59349489,12.7323656735,0.0,2017.0,P10,Carlos Vera Arteaga RGB,4511.798462824641,8124.335052207449,12.7323656735,banana,6.769828147704853,2.6402329776048927
Guaba,-1.20126697,-79.59343866,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5117.195748823363,4267.267089440018,7.957728545960001,fruit,18.53887080351884,7.230159613372345
Guaba,-1.20115875,-79.59329689,7.63941940413,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6643.554867405002,3061.6409126428416,7.63941940413,fruit,16.64482881980924,6.491483239725604
Musacea,-1.20135092,-79.59331685,14.005602240899998,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6428.6565956264685,5202.513047139116,14.005602240899998,banana,8.293618678699097,3.234511284692648
Guaba,-1.2012017,-79.59320559,4.77463712758,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7626.531431840434,3540.125890403808,4.77463712758,fruit,4.81285279791103,1.8770125911853013
Cacao,-1.20113853,-79.59314906,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8235.158651746773,2836.379765950984,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20121672,-79.59317232,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7984.731106525417,3707.456376224052,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20132844,-79.59317483,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7957.707325823295,4952.074343991889,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.2014428,-79.59322385,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7429.936118922747,6226.103262662291,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20155344,-79.59325132,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7134.18183398542,7458.689477789293,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20161271,-79.59329479,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6666.1644050643445,8118.987606589026,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20178693,-79.59331230000002,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6477.643927145211,10059.88755596519,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Musacea,-1.2017662,-79.59329932,14.6422205246,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6617.39240249318,9828.944748305768,14.6422205246,banana,9.11725379239417,3.5557289790337263
Musacea,-1.20144931,-79.59320806,14.9605296664,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7599.9383090334595,6298.6279938688085,14.9605296664,banana,9.544612475360204,3.72239886539048
Musacea,-1.2012576,-79.59310507,12.0957473899,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8708.774632845789,4162.880494755722,12.0957473899,banana,6.069164704757945,2.366974234855599
Guaba,-1.20111841,-79.59293183,5.72956455309,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10573.953822360694,2612.232670432826,5.72956455309,fruit,7.78827124524284,3.037425785644708
Musacea,-1.20114646,-79.59298634,10.8225108225,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9987.074824323396,2924.724023777536,10.8225108225,banana,4.788946176874639,1.867689008981109
Cacao,-1.20127827,-79.59298535,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9997.733606233842,4393.154871714389,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Musacea,-1.20127432,-79.59298112,10.1858925388,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10043.275674897388,4349.149850476921,10.1858925388,banana,4.208809960061155,1.6414358844238504
Musacea,-1.20119503,-79.5929073,12.4140565317,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10838.054754758545,3465.8186773277826,12.4140565317,banana,6.41442122085557,2.5016242761336724
Guaba,-1.20145608,-79.59296666,5.411255411259999,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10198.958491141884,6374.04925811606,5.411255411259999,fruit,6.697408784334964,2.611989425890636
Guaba,-1.20171328,-79.59301332,5.72956455309,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9696.596098066148,9239.388868838094,5.72956455309,fruit,7.78827124524284,3.037425785644708
Cacao,-1.20171899,-79.59323904,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7266.393796780275,9303.001190677272,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Musacea,-1.20169064,-79.59309344,16.5520753756,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8833.988405379967,8987.167683818885,16.5520753756,banana,11.837963175228046,4.6168056383389375
Cacao,-1.20156903,-79.59304688,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9335.27415387083,7632.370055280333,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Naranja,-1.20114201,-79.5932826,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6797.407387824615,2875.148746688883,7.957728545960001,citrus,18.53887080351884,7.230159613372345
Cacao,-1.20118338,-79.59322643,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7402.1586869806115,3336.031715955357,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20132348,-79.59323297,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7331.746126937691,4896.817405933197,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20141145,-79.59330186,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6590.045628446195,5876.848220686899,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20158021,-79.59332908,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6296.982954971051,7756.920976150715,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.2016837,-79.59337553,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5796.881515615351,8909.852532580795,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Musacea,-1.20174662,-79.59335971,12.7323656735,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5967.206699070925,9610.81352910679,12.7323656735,banana,6.769828147704853,2.6402329776048927
Guaba,-1.20123834,-79.59319606,41.380188439,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7729.135666868266,3948.314239303185,41.380188439,fruit,1439.8992486038885,561.5607069555166
Cacao,-1.20117105,-79.59301408,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9688.41359867031,3198.669206622055,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20123486,-79.59306789,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9109.071113186124,3909.54525856776,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20134875,-79.59308856,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8886.52866430419,5178.338136736119,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.2015729,-79.59311733,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8576.77799884551,7675.483835581809,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.2016486000000002,-79.59316815,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8029.627188346239,8518.820571707914,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Musacea,-1.20154526,-79.59311443,9.867583397,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8608.000693642838,7367.560092035912,9.867583397,banana,3.933600682081932,1.5341042660119533
Musacea,-1.20128387,-79.59300920000003,124.140565317,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9740.953857594532,4455.54173726596,14.3239113827,banana,8.700265723852526,3.393103632302485
Fernan Sanchez,-1.20116099,-79.59280628,4.1380188439,0.0,2017.0,P10,Carlos Vera Arteaga RGB,11925.681178841269,3086.595658862976,4.1380188439,timber,5.211936999723903,2.0326554298923223
Cacao,-1.20127662,-79.59286809,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,11260.207121518211,4374.773027400284,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20135002,-79.59289142,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,11009.02592490384,5192.486586603025,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Guaba,-1.20162973,-79.59302661,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9553.510024260271,8308.59911582143,7.957728545960001,fruit,18.53887080351884,7.230159613372345
Cacao,-1.20172325,-79.59300601,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9775.298821902195,9350.459770542328,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Musacea,-1.20176109,-79.59300129,14.6422205246,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9826.11644924582,9772.016733489,14.6422205246,banana,9.11725379239417,3.5557289790337263
Guaba,-1.20127587,-79.59281132,9.418767507,0.0,2017.0,P10,Carlos Vera Arteaga RGB,11871.418288642451,4366.417643619798,9.418767507,fruit,28.929728840733222,11.282594247885957
Variedad bifurcada,-1.20112575,-79.59330054,7.024758963150001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6604.257337762124,2694.0040263533474,7.024758963150001,other,11.170218347455696,4.356385155507722
Musacea,-1.20126698,-79.59335673,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5999.290709658552,4267.3784945563975,7.957728545960001,banana,2.4877233424466945,0.9702121035542108
Cacao,-1.20136711,-79.59336277,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5934.261372845998,5382.87793165504,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Guanabana,-1.20144367,-79.59340686,4.519989814110001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5459.568747162109,6235.795507846768,4.519989814110001,fruit,4.1645001700960576,1.6241550663374624
Guaba,-1.20161589,-79.59344713,8.62617774382,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5026.003947098985,8154.414433813245,8.62617774382,fruit,22.938265906804705,8.945923703653836
Cacao,-1.20173438,-79.59343036,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5206.557254722857,9474.453665828334,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20179026,-79.59353045,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,4128.943625707855,10096.985459947487,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Musacea,-1.20163802,-79.59339546,14.005602240899998,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5582.306237181679,8400.953957862417,14.005602240899998,banana,8.293618678699097,3.234511284692648
Cacao,-1.20117276,-79.59309312,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8837.433668235162,3217.719481639389,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20138945,-79.59315103,5.92986950349,1.7,2017.0,P10,Carlos Vera Arteaga RGB,8213.948752170167,5631.75696316057,5.92986950349,cacao,4.099173531089556,1.598677677124927
Fernan Sanchez,-1.20159122,-79.59323296,6.0478736949300025,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7331.853791487979,7879.578010032736,6.0478736949300025,timber,6.334092230307931,2.4702959698200933
Cacao,-1.20174896,-79.59324858,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7163.681897355153,9636.882326498153,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Guanabana,-1.2018205,-79.59322736,4.45632798574,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7392.145891759889,10433.874533927954,4.45632798574,fruit,4.011434166393143,1.5644593248933258
Guanabana,-1.20147359,-79.59317074,4.48815889992,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8001.742091853817,6569.119618083267,4.48815889992,fruit,4.087522087036008,1.594133613944043
Musacea,-1.20121192,-79.59296197,13.6872930991,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10249.453125140646,3653.981920037344,13.6872930991,banana,7.897282487679796,3.0799401701951203
Variedad bifurcada,-1.2012367,-79.59292897,7.84320443025,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10604.745859262874,3930.043800105461,7.84320443025,other,14.271155163645007,5.565750513821554
Cacao,-1.20135375,-79.59298925,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9955.744464975778,5234.040695265279,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Musacea,-1.20143515,-79.59298094,14.005602240899998,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10045.21363527256,6140.8783481141845,14.005602240899998,banana,8.293618678699097,3.234511284692648
Cacao,-1.20153317,-79.59295437,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10331.278118487024,7232.871305513056,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20168546,-79.59305353,3.11942959002,1.5,2017.0,P10,Carlos Vera Arteaga RGB,9263.677284692749,8929.459833182505,3.11942959002,cacao,1.1490417407283868,0.4481262788840708
Cacao,-1.20123241,-79.59338088,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5739.281026958623,3882.251004888792,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20126351,-79.59340297,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5501.450224022885,4228.7209189373525,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Musacea,-1.20135815,-79.59345959999997,14.005602240899998,0.0,2017.0,P10,Carlos Vera Arteaga RGB,4891.74635937867,5283.058946769556,14.005602240899998,banana,8.293618678699097,3.234511284692648
Guaba,-1.20142037,-79.59348136,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,4657.468483848415,5976.221585101916,7.957728545960001,fruit,18.53887080351884,7.230159613372345
Cacao,-1.20151051,-79.59346065,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,4880.441590625499,6980.427310261088,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20163381,-79.59348386,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,4630.552367543579,8354.052403579264,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20168534,-79.5935204,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,4237.146412913633,8928.122971778517,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20177296,-79.59351402,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,4305.836341528957,9904.254607436638,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Guaba,-1.20168479,-79.59353065,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,4126.790336385108,8921.995690340484,7.957728545960001,fruit,18.53887080351884,7.230159613372345
Musacea,-1.20128167,-79.59340794,14.005602240899998,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5447.940984911076,4431.032611513822,14.005602240899998,banana,8.293618678699097,3.234511284692648
Musacea,-1.20117811,-79.59329483,19.0985485103,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6665.733747169195,3277.321219266605,19.0985485103,banana,16.05654223629398,6.262051472154652
Musacea,-1.20143265,-79.59336373,8.2760376878,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5923.925584280412,6113.02706885084,8.2760376878,banana,2.7044757640452213,1.0547455479776364
Musacea,-1.20119094,-79.59320352,14.9605296664,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7648.817976001912,3420.253984451092,14.9605296664,banana,9.544612475360204,3.72239886539048
Musacea,-1.20114722,-79.59314266,16.8703845174,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8304.063909309672,2933.190812674404,16.8703845174,banana,12.32813736923837,4.807973574002964
Guaba,-1.20123239,-79.59317296,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7977.840580662028,3882.028194653557,7.957728545960001,fruit,18.53887080351884,7.230159613372345
Musacea,-1.20132918,-79.59317948,8.59434682964,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7907.643349566681,4960.318322655996,8.59434682964,banana,2.930857345313005,1.143034364672072
Musacea,-1.20145611,-79.59323527,8.91265597148,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7306.9833001086035,6374.383473467675,8.91265597148,banana,3.166915455139976,1.2350970275045907
Musacea,-1.20155789,-79.59325515,12.7323656735,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7092.946343814368,7508.264754877946,12.7323656735,banana,6.769828147704853,2.6402329776048927
Cacao,-1.20161564,-79.59329488,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6665.1954248767615,8151.629305886416,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Guaba,-1.20178297,-79.59333704,6.366182836769999,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6211.282041027328,10015.77112961134,6.366182836769999,fruit,10.28586555774016,4.011487567518662
Musacea,-1.20168268,-79.59327984,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6827.122780141923,8898.489210640717,7.957728545960001,banana,2.4877233424466945,0.9702121035542108
Guaba,-1.2014877,-79.59319931,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7694.1447157178845,6726.31223825104,7.957728545960001,fruit,18.53887080351884,7.230159613372345
Guaba,-1.20124823,-79.5931183,6.0478736949300025,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8566.334545729636,4058.4939000739,6.0478736949300025,fruit,8.983201916971357,3.503448747618829
Cacao,-1.20112652,-79.59291961,5.98895076465,130.0,2017.0,P10,Carlos Vera Arteaga RGB,10705.519798465826,2702.582220366596,5.98895076465,cacao,4.180434324171527,1.6303693864268956
Cacao,-1.20122272,-79.59298337,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10019.051170360735,3774.29944646053,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Musacea,-1.2012962,-79.59302032,11.1408199643,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9621.230972688008,4592.904246599263,11.1408199643,banana,5.093951400241334,1.9866410460941204
Guaba,-1.20127136,-79.59297536,8.91265597148,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10105.290406749897,4316.173935827914,8.91265597148,fruit,25.004539328747835,9.751770338211657
Musacea,-1.2012607,-79.59286616,12.0957473899,0.0,2017.0,P10,Carlos Vera Arteaga RGB,11280.986363199669,4197.416081043951,12.0957473899,banana,6.069164704757945,2.366974234855599
Musacea,-1.20148293,-79.59297177,17.5070028011,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10143.941949550052,6673.171997415947,17.5070028011,banana,13.340201555786402,5.202678606756697
Musacea,-1.20170744,-79.59303392,8.91265597148,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9474.807300424223,9174.328280476073,8.91265597148,banana,3.166915455139976,1.2350970275045907
Cacao,-1.20174587,-79.59311991,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8549.000566903374,9602.458145328776,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20168006,-79.593098,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8784.893409463939,8869.301069970912,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20151225,-79.59303767,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9434.433126043472,6999.811800627564,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Cacao,-1.20117944,-79.59322029,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7468.26466837804,3292.138099834269,7.957728545960001,cacao,7.338873345482527,2.862160604738186
Musacea,-1.20118912,-79.59326728,18.1436210848,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6962.349347896822,3399.978253146151,18.1436210848,banana,14.39472277488952,5.613941882206913
Musacea,-1.20130589,-79.59328121,14.3239113827,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6812.372748380555,4700.855805027524,14.3239113827,banana,8.700265723852526,3.393103632302485
Musacea,-1.20143657,-79.59331857,14.9605296664,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6410.138307665047,6156.697874736693,14.9605296664,banana,9.544612475360204,3.72239886539048
Musacea,-1.20159321,-79.59331121,12.7323656735,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6489.379353793532,7901.747628326038,12.7323656735,banana,6.769828147704853,2.6402329776048927
Musacea,-1.20169448,-79.59337905,13.6872930991,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5758.983624055208,9029.947248768744,13.6872930991,banana,7.897282487679796,3.0799401701951203
Musacea,-1.20171295,-79.59335483,14.005602240899998,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6019.746957995148,9235.7124999728,14.005602240899998,banana,8.293618678699097,3.234511284692648
Musacea,-1.20125817,-79.59323594,8.753501400560001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7299.76978090035,4169.230586428992,8.753501400560001,banana,3.047673933526615,1.18859283407538
Cacao,-1.20117416,-79.59302444,0.0,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9576.873213159624,3233.316198029137,7.957728545960001,cacao,7.338873345482527,2.862160604738186
