FCD-tree_records-tree_time,FCD-tree_records-species,FCD-tree_records-tree_photo,FCD-tree_records-dbh,FCD-tree_records-height,FCD-tree_records-notes,FCD-tree_records-bark_photo,FCD-tree_records-leaves_photo,FCD-tree_records-fruit_flower_seed_photo,FCD-tree_records-root_photo,FCD-tree_records-gps_photo,FCD-tree_records-tree_coords,FCD-tree_records-tree_coords-altitude,FCD-tree_records-tree_coords-accuracy,PARENT_KEY,KEY
08/10/22 10:34,Nypa fruticans,https://drive.google.com/open?id=1OAkNOLAMl92nIIq5aQy99R98tJtPuIfp,31.5,6.1, ,https://drive.google.com/open?id=1kpkECdkm3wrJMS7w_6zUfv41bqIKDUO7,https://drive.google.com/open?id=1dd98iVJpDuA5pqXmwqmvMAcxH2nYWL-l, , ,https://drive.google.com/open?id=1hSWYAFwsx5s6u8heIU6MRCF_q1wuBkf6,"13.6292917,121.2082907",63.676,1.145,uuid:80fe6d82-f2c8-4797-9ea7-e98fcb189fcb,uuid:80fe6d82-f2c8-4797-9ea7-e98fcb189fcb/tree_records[47]
08/10/22 10:37,Excoecaria agallocha,https://drive.google.com/open?id=1VOJv3GwPCIyPmx6zMilSGdP9p_nGClHx,72,11, ,https://drive.google.com/open?id=1rKGeAaF8ugGXN2_xa1V24QzjXrTmtut9,https://drive.google.com/open?id=1GwP0bGxK--IuCxEPUu38-yzDmuvfr-n_, , ,https://drive.google.com/open?id=1zRaf3pTQHoj3W0_06mM4qS2cqTnpL2mb,"13.6292681,121.2082937",63.592,1.514,uuid:80fe6d82-f2c8-4797-9ea7-e98fcb189fcb,uuid:80fe6d82-f2c8-4797-9ea7-e98fcb189fcb/tree_records[48]
08/10/22 10:40,Avicennia marina,https://drive.google.com/open?id=1Kg3jIB7od3BQMBKf-5fNQdEl1tg5lmwT,94,10.6, ,https://drive.google.com/open?id=1dCi9XZP9oHPFrT5tWpQRmR09_lP4RrQg,https://drive.google.com/open?id=1RT3uuy6DelMIc0tpGI6XCauLGKF7lgCA, , ,https://drive.google.com/open?id=1Md_ijJaybnLbKdXpDow1vIemu4wewfgv,"13.6294068,121.2083878",105.234,1.667,uuid:80fe6d82-f2c8-4797-9ea7-e98fcb189fcb,uuid:80fe6d82-f2c8-4797-9ea7-e98fcb189fcb/tree_records[49]
08/10/22 10:43,Avicennia marina,https://drive.google.com/open?id=1Pyd93qaUG-_tqbhiO9ohaOidLMwhulNL,70,7.3, ,https://drive.google.com/open?id=1qOvGSumtRU9JW9J549i4F8X-gio5jS9Z,https://drive.google.com/open?id=1gFgF8AuK1k59y76XEjPNtmEzuJ2Lv2gr, , ,https://drive.google.com/open?id=1ZDnHZ9eUzX-OZA-sLz5G4D6QhPLX_xav,"13.6293559,121.2082945",57.242,1.347,uuid:80fe6d82-f2c8-4797-9ea7-e98fcb189fcb,uuid:80fe6d82-f2c8-4797-9ea7-e98fcb189fcb/tree_records[50]
12/10/22 10:21,Avicennia marina,https://drive.google.com/open?id=19uZDhn8ogsyO8QXPPN45jOl8xS9oIN4M,53.7,6.75, ,https://drive.google.com/open?id=1ck43siwUBa92tiznNloX6Nx2nXt4GjrT,https://drive.google.com/open?id=1FD-dB9GNcVVjQ9jpzaiyc3pp-ImYghfV, ,https://drive.google.com/open?id=125IdkR5vLryQuv-8oKbPQ2C3BYMJuyIz,https://drive.google.com/open?id=1BWp4CHrLZuKxpn3ORzVdICCrdtey65FP,"13.6279492,121.2115929",52.40000153,1.123,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[1]
12/10/22 10:23,Avicennia marina,https://drive.google.com/open?id=1X80cqPtSlZ_aXsCzAH3o6_TrOYFip65q,56.8,7.5, ,https://drive.google.com/open?id=1Xh1nzCss5KkDXJd4TfVlq1kQ74K7SzJx,https://drive.google.com/open?id=1C8Hn2_uei1icmhXA-so_tGUyxLPCCG7i, , ,https://drive.google.com/open?id=1QavqkVr52b4PZbETs0etJYXIH-Wquzh1,"13.6279161,121.2115756",52.40000153,1.156,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[2]
12/10/22 10:25,Excoecaria agallocha,https://drive.google.com/open?id=1_gDYIxq1Z1vtntF4fXwUoKB5qdw7UZtE,37,6.75, ,https://drive.google.com/open?id=1LUME3Lv8pq1nKSh-QW77S_dq_m-yRgp0,https://drive.google.com/open?id=1Bev4NRM3lp_5l6GA9AR0IpT-ActGS_3G, , ,https://drive.google.com/open?id=14q5bP5bGPno5a4a72VZ762RM8SvhmXlN,"13.6279298,121.211503",52.40000153,1.088,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[3]
12/10/22 10:26,Avicennia marina,https://drive.google.com/open?id=1WHETMiimoNVdIV6OtBzxINO41qLe6mnk,58.3,8.25, ,https://drive.google.com/open?id=17G1haNx4IvEmdFWv9ODpIbk_W3oulVd4,https://drive.google.com/open?id=1XfbAApvb-NS3PXEU4da_9KgYLuZBSPRX, , ,https://drive.google.com/open?id=1vFSoABuQ9XjA4XyhCrbxGmoRYOUz7HK7,"13.6280344,121.2114019",52.40000153,0.915,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[4]
12/10/22 10:28,Avicennia marina,https://drive.google.com/open?id=1OdNQIa_ghfq1JvcDH1FP8Fw8lO6g-Baf,136.1,7.5, ,https://drive.google.com/open?id=1S6bCaig97fVYCckU_53leiE5RiHvgwzB,https://drive.google.com/open?id=132AN8Db8zVOzUj1n_WpI2z5peFARxzwp, , ,https://drive.google.com/open?id=16PJ57XfaaSRHi9Utj-c8BsuUeCj-c0I-,"13.6279374,121.2114103",52.40000153,1.141,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[5]
12/10/22 10:30,Excoecaria agallocha,https://drive.google.com/open?id=11Px6jUOI-qEyHYhjziFZJv_MVLlhqdAU,61.3,6, ,https://drive.google.com/open?id=1pQwf4yj9jn3RMMNOfgC3Jlx9RGl9TJUZ,https://drive.google.com/open?id=1cq60SSmLopE1T7hxUU3iyZ6-DIcpp31u, , ,https://drive.google.com/open?id=1X8NrMR76WBRJ7JiE_D3R188jvWhl2UmK,"13.6279067,121.2113828",58.622,1.11,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[6]
12/10/22 10:32,Avicennia marina,https://drive.google.com/open?id=1V8gkDpX76ZnIbVjmus46Mm3GwgVLR2tM,70.7,9, ,https://drive.google.com/open?id=1Eoqxzb-ozoYTHsZrXnNlqd69CsO7aOM_,https://drive.google.com/open?id=1w02J4fDVxvNKdBI_3z3MFpyswcMiHknN, , ,https://drive.google.com/open?id=1o1NVfxvV0L_g1nzBF9qSMBDrs5nXkAqE,"13.6280383,121.2112026",28.22,1.656,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[7]
12/10/22 10:35,Excoecaria agallocha,https://drive.google.com/open?id=1SzGejdTno3YAe62Gn0uV0sFf9J149fVJ,80,6, ,https://drive.google.com/open?id=1ttyak3yCE89ARdZgFsaK5FncT62ME1wl,https://drive.google.com/open?id=1EbYqmXaInqBlLcB5NwOqDumaMUYZpV4x, , ,https://drive.google.com/open?id=1HE5XkJM67KuAJ6goY-ndZV1AQAHjwVDa,"13.6279107,121.2115821",47.538,3.526,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[8]
12/10/22 10:47,Avicennia marina,https://drive.google.com/open?id=183MxHLG8HS685fO3tPLYNxHPLDHOuDZN,59.8,8.25, ,https://drive.google.com/open?id=1lcbAKxAfRc54R4HJDgB51ZIwAo2DuJCe,https://drive.google.com/open?id=1MPj0ER486j4d2j7JdniFqyNtkpOzfFg5, ,https://drive.google.com/open?id=18rwVAOtjQ79TeODDymJpNoP9PvxVfeXb,https://drive.google.com/open?id=1vbzOHNmJBy_JTbz_XUBvbrhYMHkVncZR,"13.6279996,121.2111265",-5.908,4.175,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[9]
12/10/22 10:49,Avicennia marina,https://drive.google.com/open?id=1c104WQp18zdfQrqv3auliZ0TalUwVVwy,85.1,8, ,https://drive.google.com/open?id=1RXKCKu4C6oBaP6Gzl-DEFETtU9bbMzhL,https://drive.google.com/open?id=1qwIOALEx_SwdH46EMDO74N5SuE5WLyIm, ,https://drive.google.com/open?id=1RfHXWRce9xKaUnhOATzYvlC30sgw2s9F,https://drive.google.com/open?id=1NYZvmGoI401sH35d1Zplb04vB36nAxmn,"13.6280403,121.2111173",194.832,4.467,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[10]
12/10/22 10:51,Avicennia marina,https://drive.google.com/open?id=132F3xmQJW97ollZ72TWjt01JKQ_P_KL4,43.4,7.5, ,https://drive.google.com/open?id=1x-OxVgpe9TH-HtQy9oABMGfMWLgBFc8j,https://drive.google.com/open?id=1WkYwWrMfU1wd_q-yZv-8hkq3xmdBMe4o, , ,https://drive.google.com/open?id=1dZB8JDx3hKElWIG-vxIpWiXGENf3JubS,"13.6280148,121.2113283",85.856,4.783,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[11]
12/10/22 10:53,Avicennia marina,https://drive.google.com/open?id=1tsMiIAsmE_KDI6afw26drV5VdRdFS4K2,28.3,7.5, ,https://drive.google.com/open?id=1hhLfco0JwsEDtH-dpUqAArJT7nhaA6Iu,https://drive.google.com/open?id=1RP7wqRi1e-QYGYUuimh49vrKmrZHKT89, ,https://drive.google.com/open?id=1-cdzukn-M0pMaRy9iQDn3DBqride6fhL,https://drive.google.com/open?id=1OwuYm-og4jDorj-9sfPZqKfTRuFEasnx,"13.6278145,121.2106909",-9.412,4.893,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[12]
12/10/22 10:55,Avicennia marina,https://drive.google.com/open?id=1lYhgpNZeIylYyM-ZJnj-lCvNicWy1a_t,60.9,7, ,https://drive.google.com/open?id=1gXZnp4wOTMUfNidk_tyXn5uulDmV7DC3,https://drive.google.com/open?id=1fXjXDRUhV_HoiJ29Me2zbLjlvYADBRYF, , ,https://drive.google.com/open?id=1egBioHeLeWwMRAo27IAzYI3zEHNkrkwe,"13.6279904,121.2115159",120.496,4.456,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[13]
12/10/22 10:57,Excoecaria agallocha,https://drive.google.com/open?id=1vCl9GWPyYUezEpNEcou1r9VZ4fa1HXpQ,91,6.75, ,https://drive.google.com/open?id=1fjDG7zDduD411PEgYWaJN9-jpgJKzvqu,https://drive.google.com/open?id=1c9g1V_9wdbPgIEcV4i4sKjEoPM2eCNU7, , ,https://drive.google.com/open?id=1qmiULD8Kr2wUAGRRTOeC_hdM7zlNUGW3,"13.6280728,121.2105388",13.598,4.413,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[14]
12/10/22 10:59,Avicennia marina,https://drive.google.com/open?id=1uxkxmxEzYxHEeUNGzaocVoDAZIxCwpzw,24.9,9, ,https://drive.google.com/open?id=1CRgGJ0hnqICTR_AFj7RdaQ9R2ZC__tmL,https://drive.google.com/open?id=10n0ewo0sKD0tQ8QLA3oZLCvEu5pQbC0O, , ,https://drive.google.com/open?id=1Kdiv8oTBwrw0ubhnBjaMDAGXbo-bMKDg,"13.6280823,121.2109582",48.259,4.862,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[15]
12/10/22 11:02,Avicennia marina,https://drive.google.com/open?id=1vC2fPb6sN9uH7Y0Rf6q-JpogzGlJ9tAz,100.3,10, ,https://drive.google.com/open?id=1nspE5j_gb4FqAfi0G4woLllv6IrJ2a3q,https://drive.google.com/open?id=1yltSahIabsNYL9OWrY_nUROfEGo-beyD, ,https://drive.google.com/open?id=1889hgZfbynNftHSfJnUQ9IjCBIWzS3L0,https://drive.google.com/open?id=1Mur7_Ku1NavWJUvonEfFjPM2gO83MJMb,"13.6282353,121.2110652",119.905,4.674,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[16]
12/10/22 11:08,Avicennia marina,https://drive.google.com/open?id=1nGNlQy6m1JI-AvrGGXd2xvZj9DK7n6c1,38.8,9, ,https://drive.google.com/open?id=1t4T4ga1WwiHTgWWDkoSy2_cyyp2wECxP,https://drive.google.com/open?id=1nDU8TUhvuMlSnZVWyIMpAVOfPlgkMeoM, ,https://drive.google.com/open?id=1QlxMSDF-a6zJmDbDbf-zsFHdhPDJVZaI,https://drive.google.com/open?id=1E-ez_H9E3P57rWy5icjqOOFGuwi50RD-,"13.6282031,121.211084",67.124,4.546,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[17]
12/10/22 11:12,Avicennia marina,https://drive.google.com/open?id=17Dx-7W7R-FAYJkgzgIfj6U_9nRihnC3H,21.4,6, ,https://drive.google.com/open?id=1aJcqfym6vgmlKjsK0qA_7TX0rdMNcoVM,https://drive.google.com/open?id=1ycdyCPEuIzDX8jMaApeEgePYjYC1pZte, , ,https://drive.google.com/open?id=19MNlRPt_uTKquA5pJdliUDmbPY8xjqPY,"13.6281581,121.2109935",33.001,4.799,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[18]
12/10/22 11:15,Avicennia marina,https://drive.google.com/open?id=1hMLTzq7ZZsclcehs5MQObCmDX0oIhmOi,122.9,9, ,https://drive.google.com/open?id=1Px0V4BGGboQFMSEsOO--3nEPgmo9sLIs,https://drive.google.com/open?id=1oLQUvB3Kq_n9X6IX0eVAAW9L_y-DFaMc, , ,https://drive.google.com/open?id=1W_OMmb8K5SofUSK_gdY1ceCXlTFW1PVn,"13.62799,121.2109688",53.476,3.857,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[19]
12/10/22 11:22,Avicennia marina,https://drive.google.com/open?id=1YXM0WMkTiWXouOnK12C5xvZS8N_kMf99,84,7.5, ,https://drive.google.com/open?id=1F4HD_DjHGWJ5EpYLG086mKBXaIx2R6ia,https://drive.google.com/open?id=1ukg3j0vPi1d5ZVnwlxKOH9n83j5xjV6F, ,https://drive.google.com/open?id=1ujrdT7pbcOO9z_DMJrbSaeRvw4y_LZLH,https://drive.google.com/open?id=10OQjoP2iO9kNBop62_Z-i_h5lQVAEcCE,"13.6278869,121.2112027",59.921,3.967,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[20]
12/10/22 11:26,Avicennia marina,https://drive.google.com/open?id=1t3-Vd7P_af-HAt6i9Ha5Y04x44WaEt9d,61.7,7.5, ,https://drive.google.com/open?id=16Oh0TdC3lL6yFSOAcqw5w5Piq-04nKtj,https://drive.google.com/open?id=1ELNMEI9QgZDN5XKXJjmFDE2VHDzZWywx, , ,https://drive.google.com/open?id=1nbroFE8ETwatJ60teA3gvZB_makg3hTA,"13.6279296,121.2116141",121.158,3.437,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[21]
12/10/22 11:29,Avicennia marina,https://drive.google.com/open?id=1LNRJudE6tTZXDiHokzT917VQclC3Nu2V,134.7,9, ,https://drive.google.com/open?id=1G3pzGQDNpA7afPUYLtsN_h9Sl6EeQy2T,https://drive.google.com/open?id=1XJ-5ST-aRiT1R-FxpsFrDcDnjcP23PR4, , ,https://drive.google.com/open?id=13qmQPBSj_7POEQPYonhjjM-hpi9DGnKS,"13.6279022,121.2110982",43.936,4.988,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[22]
12/10/22 11:34,Excoecaria agallocha,https://drive.google.com/open?id=1pqQQPF12UjE4J9Zn-fnUQrBxrL63zGib,36.6,5.25, ,https://drive.google.com/open?id=1gKPc9hrhTJzy1JBAdowLNQyDV1tmgEci,https://drive.google.com/open?id=1kiMqTiDCKAySrb0WBXhbCUgA75hPDzjA, , ,https://drive.google.com/open?id=1pN2RFhOnvFNWBsuUtBrhdrZKxtWfBrEr,"13.6278812,121.2109882",27.838,2.856,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[23]
12/10/22 11:37,Avicennia officinalis,https://drive.google.com/open?id=1Mmr2Sn3X-psndN6NV8Xdv1lynBTcSWbU,23.7,9, ,https://drive.google.com/open?id=1D0mg6-fbXm-y47W3WjlNeD2ltmC7o3Th,https://drive.google.com/open?id=1n0Q5E_NgbFERX6lvzA5Xd1iNOJxj-AUp, , ,https://drive.google.com/open?id=1r2M9jVRdwkyBqT7_Ntxt9XSasUYQNm3A,"13.6278237,121.2111478",33.312,4.376,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[24]
12/10/22 11:42,Excoecaria agallocha,https://drive.google.com/open?id=1pkfqTXUp2lJ3dxQyrGDsdno-672w5zMv,43.8,8, ,https://drive.google.com/open?id=1qMuURBelATN06TSm4kVrdxyO7LzOgF1R,https://drive.google.com/open?id=1trrAYz7JmAFyIDbfLsq6hbDZlwxLBPl2, , ,https://drive.google.com/open?id=1F4u5HKl9hYX6asmJHxc1bLcxai2ejmF4,"13.627813,121.2112019",148.435,4.703,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[25]
12/10/22 11:44,Avicennia marina,https://drive.google.com/open?id=1iWVfD3zsnjuOnLilvj3ThKxxYGkETgJD,114.2,7, ,https://drive.google.com/open?id=1ldY6FuTcz06B-_cq0SA8WDgrXT9XZOvq,https://drive.google.com/open?id=12vQ1mtd3gaL0JV2QQd62d2ILAvKd94HZ, , ,https://drive.google.com/open?id=1ZsjuO_kAABQrQp9tCvqYb9gRYcBpDmQL,"13.6278768,121.211345",61.623,4.892,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[26]
12/10/22 11:49,Avicennia marina,https://drive.google.com/open?id=1uIJ2sv1mdvMBS864gQgYRfKMe4li8oLl,60.4,9, ,https://drive.google.com/open?id=1dznxJOWH-NRGQYw7Rde5gfijtrvJHRmC,https://drive.google.com/open?id=18dgmt4rHxwwooMpYDTj_ZAZNB0tk30Bp, , ,https://drive.google.com/open?id=1j-7mRQCfB_zWsYvLwoWCYCw8kVvkRdgJ,"13.6278338,121.2113084",60.824,5,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96,uuid:8a4ab553-76ea-4d38-b566-d8b14ab6bb96/tree_records[27]
31/10/22 13:12,Rhizophora apiculata,https://drive.google.com/open?id=1xcAYlirtfEDNwGUJqZomgKDzmaK8F4ve,24.6,11, ,https://drive.google.com/open?id=1S3_GSxvWtgxAwjdp203TEuShMo8G3QaM,https://drive.google.com/open?id=1Akzc1EmIwRsciXr4ALFk-4xKDIqPTDab, ,https://drive.google.com/open?id=1xJhi7lwesXYU-OSaQalCeK0zWgBPy6DR,https://drive.google.com/open?id=1upkE4kLK0ms5Xp-2CnsNvHNPkMPapnTO,"08.91845,126.30453", ,3,uuid:8a4f4bae-e39e-4e77-b79f-6e35359576e1,uuid:8a4f4bae-e39e-4e77-b79f-6e35359576e1/tree_records[1]
31/10/22 13:29,Rhizophora apiculata,https://drive.google.com/open?id=15fXAMCCtV1o_mmTFwuWAJDQPUf5qZNqm,32.6,9, ,https://drive.google.com/open?id=1Jk_zlYxUX7_JNrtnRhnCusMLiY47DNUP,https://drive.google.com/open?id=1t4CxI_dDaaR5hDVUqhUbo6g36arpfpYR, ,https://drive.google.com/open?id=1vhYW85nIcr5qTSfSpdyS3grmcqaPxw-H,https://drive.google.com/open?id=1t4WnGE_sJJ4kIcjnoF2HGpROzYYnNCJ8,"08.91845,126.30454", ,5,uuid:8a4f4bae-e39e-4e77-b79f-6e35359576e1,uuid:8a4f4bae-e39e-4e77-b79f-6e35359576e1/tree_records[2]
31/10/22 13:31,Rhizophora apiculata,https://drive.google.com/open?id=1nqUZQOZN25BPj38B6x_ch8-8aMYiaDA-,23.1,11, ,https://drive.google.com/open?id=1gs8plBHRh9sujvoMhGImkzgDstokiMKC,https://drive.google.com/open?id=1sk64hrlMuqQqifgnrWQGUbzpZpM8OctO, ,https://drive.google.com/open?id=1bwLnV50pEt7M4Z4trcineiFrR3-XbySU,https://drive.google.com/open?id=17aw2ddgyk0kmefy164h6XgjxHljtcosL,"08.91845,126.30453", ,3,uuid:8a4f4bae-e39e-4e77-b79f-6e35359576e1,uuid:8a4f4bae-e39e-4e77-b79f-6e35359576e1/tree_records[3]
31/10/22 13:34,Rhizophora apiculata,https://drive.google.com/open?id=1IFSV25weRjBcdb3rx3p2jkksnNTMz4-M,33.8,10.5, ,https://drive.google.com/open?id=1x6p_Yt7Av9VBptSokb0lld2qnXt_Xb37,https://drive.google.com/open?id=1rVpVtgqv9AbQsqYbD8sXY7kH9MMCNj6K, ,https://drive.google.com/open?id=1Lo3Mn3MUj2Kal0cRD714aQNNkkmg3DwJ,https://drive.google.com/open?id=1AfE37nAQdiXloBGB1Y5VbXckpA3JpJ28,"08.91848,126.30457", ,6,uuid:8a4f4bae-e39e-4e77-b79f-6e35359576e1,uuid:8a4f4bae-e39e-4e77-b79f-6e35359576e1/tree_records[4]
31/10/22 13:36,Rhizophora apiculata,https://drive.google.com/open?id=1WOMlq22WrJzZKqfpfhGaC40z6759VLBY,20.1,11, ,https://drive.google.com/open?id=1FIBs9dTHheI61IVvM2O6h5F88xlqmwhe,https://drive.google.com/open?id=1axu55LB0-qLOPskWP8a5Em8Y08KW4kmH, ,https://drive.google.com/open?id=1u-CgrBZmribVAwhVIanHNDHhhFXTw7Rj,https://drive.google.com/open?id=1EQq3f5H2YCUN18buTApjK5nnI_FXVPKP,"08.91850,126.30457", ,6,uuid:8a4f4bae-e39e-4e77-b79f-6e35359576e1,uuid:8a4f4bae-e39e-4e77-b79f-6e35359576e1/tree_records[5]
31/10/22 13:39,Rhizophora apiculata,https://drive.google.com/open?id=1zILxBPP781HSTQCtzpj0wff2G_35-B9I,26.1,10, ,https://drive.google.com/open?id=16hjri0eh1CFOHC40UQZK9EapoPkzDuIn,https://drive.google.com/open?id=1wHi4XTB6HphLAtz1hTDVh73PRFoy0n6w, ,https://drive.google.com/open?id=1L9OJBI3bN3GyVcE00SDrtdymnKAXfy8M,https://drive.google.com/open?id=1N7s76gOSx69vCrLLPB8ArNdHNlK8D4wI,"08.91850,126.30456", ,5,uuid:8a4f4bae-e39e-4e77-b79f-6e35359576e1,uuid:8a4f4bae-e39e-4e77-b79f-6e35359576e1/tree_records[6]
31/10/22 13:43,Rhizophora apiculata,https://drive.google.com/open?id=1QQBETMfYOOZKIO_-2KuEGEDeKLgnlB4p,20.6,6.7, ,https://drive.google.com/open?id=1tBcvlIODhDx7f4gWb9aTaBZqYtBsjk_u,https://drive.google.com/open?id=13CQr5KCLcBkFOZYA42astC_gbKOOcWTZ, ,https://drive.google.com/open?id=1F4MGWgGSVJEz6nWpS67M8N7A295lrjlP,https://drive.google.com/open?id=1WUWGN9kXmQdt59qqOgc7fKy4QAF8N_cG,"08.91855,126.30453", ,6,uuid:8a4f4bae-e39e-4e77-b79f-6e35359576e1,uuid:8a4f4bae-e39e-4e77-b79f-6e35359576e1/tree_records[7]
31/10/22 13:47,Rhizophora apiculata,https://drive.google.com/open?id=1FwAmn-DP69KnVDC-hIvRudJ3V-tUuL5_,17.6,6.7, ,https://drive.google.com/open?id=1NTITKPms0WqEjzMpHfgrroYEpgmEG2bs,https://drive.google.com/open?id=1NnB_KCB7_9KdmgygaJggV9TchT68-c8J, ,https://drive.google.com/open?id=1PJL2AB9Y5Dt1gVEWk78hxGtzzgiJsaAa,https://drive.google.com/open?id=1C1hFKaw40n8TFIL9B_Z688UHELTMumxK,"08.91857,126.30452", ,6,uuid:8a4f4bae-e39e-4e77-b79f-6e35359576e1,uuid:8a4f4bae-e39e-4e77-b79f-6e35359576e1/tree_records[8]
31/10/22 13:50,Rhizophora apiculata,https://drive.google.com/open?id=1jacd5LgHAgxwl5-rNvKxrcIs7wXpzVF6,19.7,5.5, ,https://drive.google.com/open?id=198XQ1wXsHG5Idn_c2cEGhUJt-YOIsUYH,https://drive.google.com/open?id=1ViJkB19VPGpLln0x4shmdLQ6qSjZSOUJ, ,https://drive.google.com/open?id=1HML_2OBMeFoSgD2eZmJmvNoTzSM8kymh,https://drive.google.com/open?id=1gMmOzSmvzIjsrotxRz0pcWVvH8XPSRK3,"08.91857,126.30450", ,6,uuid:8a4f4bae-e39e-4e77-b79f-6e35359576e1,uuid:8a4f4bae-e39e-4e77-b79f-6e35359576e1/tree_records[9]
31/10/22 13:52,Rhizophora apiculata,https://drive.google.com/open?id=1JJEpvHpYqMc1rW5WuxnNtI-yMR-FR6UC,18.6,7, ,https://drive.google.com/open?id=1yJq3uSdkWm2oDlNLqgnfuWi82PWJI0_d,https://drive.google.com/open?id=1VKWyhFOY21fK9XyC5ttO1NfrmFR_XQkD, ,https://drive.google.com/open?id=1sosCb_T-tMtXV7dbE_7CrrodCUWkKoHm,https://drive.google.com/open?id=1zJnthkS4om45dnjAWsgLjzHIUsC-Zwpi,"08.91858,126.30452", ,4,uuid:8a4f4bae-e39e-4e77-b79f-6e35359576e1,uuid:8a4f4bae-e39e-4e77-b79f-6e35359576e1/tree_records[10]
31/10/22 13:54,Rhizophora apiculata,https://drive.google.com/open?id=1-O-Sue6qOWQTbsDjtQaefOPKFA45K9LJ,20.6,6.7, ,https://drive.google.com/open?id=1wzr55I-UAk6MOxdefTLSh6796MHwLmsY,https://drive.google.com/open?id=1FGzXvh565wfPtwoQxY44VyLN0lS1lcWK, ,https://drive.google.com/open?id=13yefwDNj9-tu0eYVqDwUle3KmIqLtzle,https://drive.google.com/open?id=1SDophHpo6qO86DBe6rpIORoD9wMzt9_5,"08.91860,126.30453", ,6,uuid:8a4f4bae-e39e-4e77-b79f-6e35359576e1,uuid:8a4f4bae-e39e-4e77-b79f-6e35359576e1/tree_records[11]
